,Weight,Elevators,theta,rou,result
1452,0.81,0.52,0.43333333333333335,0.6666666666666666,42.9
1453,0.8,0.8,0.5,0.9333333333333333,43.5
1454,0.06,0.64,0.5333333333333333,0.8,7.5
1455,0.87,0.54,0.3333333333333333,0.8,11.3
1456,0.95,0.13,0.9,0.6,15.7
1457,0.21,0.64,0.5333333333333333,0.8666666666666667,15.3
1458,0.63,0.64,0.43333333333333335,0.6666666666666666,44.3
1459,0.63,0.64,0.43333333333333335,0.5333333333333333,43.2
1460,0.06,0.4,0.3333333333333333,0.6,44.9
1461,0.85,0.71,0.43333333333333335,0.8,45.1
1462,0.57,0.56,0.43333333333333335,0.8666666666666667,47.1
1463,0.25,0.16,0.7666666666666667,0.26666666666666666,43.1
1464,0.63,0.58,0.3333333333333333,0.9333333333333333,46.2
1465,1.0,0.5,0.5,0.9333333333333333,42.8
1466,0.84,0.5,0.3333333333333333,0.6,34.4
1467,0.59,0.38,0.6,0.8,47.0
1468,0.12,0.18,0.43333333333333335,0.9333333333333333,7.2
1469,0.93,0.4,0.3333333333333333,0.8,7.0
1470,0.3,0.28,0.43333333333333335,0.6666666666666666,38.1
1471,0.45,0.6,0.5333333333333333,0.5333333333333333,41.8
1472,0.65,0.1,0.7666666666666667,0.26666666666666666,35.8
1473,0.9,0.43,0.7666666666666667,0.4,45.2
1474,0.48,0.5,0.43333333333333335,0.6666666666666666,45.7
1475,0.81,0.2,0.3333333333333333,0.9333333333333333,5.6
1476,0.93,0.2,0.5333333333333333,0.8666666666666667,10.7
1477,0.33,0.22,0.43333333333333335,0.5333333333333333,25.6
1478,1.0,0.19,0.7666666666666667,0.4666666666666667,38.0
1479,0.03,0.6,0.3333333333333333,0.6666666666666666,21.4
1480,0.27,0.54,0.43333333333333335,0.8,43.7
1481,0.69,0.24,0.43333333333333335,0.8666666666666667,8.2
1482,0.18,0.18,0.5333333333333333,0.8,7.5
1483,0.27,0.16,0.3333333333333333,0.8,6.2
1484,0.25,0.52,0.9,0.26666666666666666,28.0
1485,0.72,0.6,0.3333333333333333,0.8,44.4
1486,0.81,0.54,0.6,0.8,47.5
1487,0.33,0.3,0.3333333333333333,0.6666666666666666,11.4
1488,0.48,0.64,0.3333333333333333,0.6,42.9
1489,0.36,0.48,0.43333333333333335,0.6,45.4
1490,0.6,0.62,0.3333333333333333,0.8,45.2
1491,0.33,0.16,0.3333333333333333,0.6666666666666666,7.3
1492,0.4,0.16,0.9,0.6,15.7
1493,0.93,0.52,0.5333333333333333,0.8666666666666667,46.1
1494,0.63,0.1,0.43333333333333335,0.8,7.2
1495,0.88,0.68,0.5333333333333333,0.6,44.2
1496,0.15,0.14,0.43333333333333335,0.8,8.7
1497,0.72,0.55,0.6,0.8,47.4
1498,0.4,0.35,0.6666666666666666,0.6666666666666666,48.2
1499,0.6,0.22,0.5333333333333333,0.7333333333333333,19.2
1500,0.84,0.18,0.43333333333333335,0.7333333333333333,8.5
1501,0.27,0.64,0.5333333333333333,0.9333333333333333,16.4
1502,0.06,0.46,0.5333333333333333,0.7333333333333333,36.1
1503,0.72,0.1,0.3333333333333333,0.5333333333333333,6.8
1504,0.3,0.1,0.9,0.6,15.7
1505,0.57,0.34,0.43333333333333335,0.6666666666666666,35.3
1506,0.09,0.5,0.5333333333333333,0.8666666666666667,15.3
1507,0.18,0.52,0.3333333333333333,0.8,43.2
1508,0.99,0.56,0.3333333333333333,0.7333333333333333,12.3
1509,0.9,0.42,0.6,0.8666666666666667,44.7
1510,1.0,0.9,1.0,0.4666666666666667,31.5
1511,0.09,0.18,0.3333333333333333,0.5333333333333333,11.9
1512,0.09,0.62,0.3333333333333333,0.9333333333333333,6.4
1513,0.0,0.49,0.7666666666666667,0.4,13.3
1514,0.65,0.3,0.6,0.8,40.5
1515,0.55,0.37,0.7666666666666667,0.26666666666666666,44.7
1516,0.24,0.26,0.5333333333333333,0.9333333333333333,16.4
1517,0.45,0.58,0.3333333333333333,0.8,45.3
1518,0.65,0.49,0.9,0.4,43.3
1519,0.18,0.42,0.3333333333333333,0.9333333333333333,48.1
1520,0.75,0.16,0.5333333333333333,0.8666666666666667,10.0
1521,0.84,0.54,0.5333333333333333,0.5333333333333333,44.4
1522,0.2,0.28,0.7666666666666667,0.3333333333333333,46.1
1523,0.81,0.3,0.43333333333333335,0.5333333333333333,20.3
1524,0.54,0.66,0.43333333333333335,0.8,44.0
1525,0.72,0.44,0.5333333333333333,0.5333333333333333,43.9
1526,0.78,0.42,0.43333333333333335,0.9333333333333333,13.5
1527,0.85,0.25,0.9,0.4,45.5
1528,0.69,0.36,0.43333333333333335,0.8666666666666667,12.6
1529,0.78,0.14,0.3333333333333333,0.9333333333333333,4.8
1530,0.34,0.36,0.6,0.7333333333333333,48.4
1531,0.9,0.2,0.5333333333333333,0.9333333333333333,9.4
1532,0.0,0.42,0.43333333333333335,0.8666666666666667,6.8
1533,0.18,0.16,0.43333333333333335,0.8,9.5
1534,0.3,0.16,0.43333333333333335,0.9333333333333333,7.2
1535,0.97,0.71,0.43333333333333335,0.5333333333333333,42.8
1536,0.96,0.1,0.5333333333333333,0.7333333333333333,10.2
1537,0.06,0.56,0.3333333333333333,0.6666666666666666,30.7
1538,0.56,0.57,0.6,0.7333333333333333,45.8
1539,0.18,0.24,0.5333333333333333,0.6,43.5
1540,0.3,0.2,0.5333333333333333,0.6666666666666666,32.8
1541,0.36,0.54,0.5333333333333333,0.8,44.7
1542,0.78,0.46,0.5333333333333333,0.6666666666666666,44.5
1543,0.2,0.58,0.9,0.26666666666666666,16.7
1544,0.66,0.66,0.5333333333333333,0.8,44.9
1545,0.09,0.54,0.5333333333333333,0.6666666666666666,28.0
1546,0.6,0.6,0.43333333333333335,0.8,46.1
1547,0.3,0.42,0.43333333333333335,0.6666666666666666,46.4
1548,0.66,0.52,0.43333333333333335,0.8666666666666667,46.4
1549,0.2,0.1,0.7666666666666667,0.4,38.6
1550,0.21,0.64,0.5333333333333333,0.6,18.6
1551,0.18,0.26,0.43333333333333335,0.6666666666666666,40.9
1552,0.93,0.14,0.3333333333333333,0.8,5.3
1553,0.78,0.24,0.43333333333333335,0.5333333333333333,14.6
1554,0.05,0.43,0.7666666666666667,0.5333333333333333,3.4
1555,0.45,0.46,0.7666666666666667,0.3333333333333333,42.8
1556,0.75,0.56,0.43333333333333335,0.5333333333333333,43.4
1557,0.57,0.44,0.43333333333333335,0.5333333333333333,42.8
1558,0.32,0.35,0.6,0.7333333333333333,48.5
1559,0.36,0.28,0.43333333333333335,0.8,33.2
1560,0.72,0.5,0.43333333333333335,0.6666666666666666,43.5
1561,0.27,0.1,0.5333333333333333,0.9333333333333333,16.4
1562,0.4,0.28,0.9,0.4666666666666667,0.4
1563,0.84,0.34,0.5333333333333333,0.6,36.5
1564,0.45,0.52,0.9,0.26666666666666666,36.8
1565,0.87,0.26,0.5333333333333333,0.8666666666666667,12.8
1566,0.12,0.39,0.6,0.6666666666666666,45.1
1567,0.6,0.46,0.7666666666666667,0.4,44.9
1568,0.69,0.44,0.5333333333333333,0.6666666666666666,45.0
1569,0.18,0.66,0.3333333333333333,0.6,32.5
1570,0.24,0.22,0.5333333333333333,0.9333333333333333,16.4
1571,0.6,0.14,0.5333333333333333,0.5333333333333333,18.1
1572,0.54,0.5,0.43333333333333335,0.6,44.8
1573,0.96,0.62,0.5333333333333333,0.8,46.4
1574,0.0,0.13,0.7666666666666667,0.4666666666666667,45.4
1575,0.42,0.1,0.3333333333333333,0.8666666666666667,5.5
1576,0.24,0.22,0.3333333333333333,0.7333333333333333,7.5
1577,0.99,0.64,0.5333333333333333,0.9333333333333333,47.2
1578,0.9,0.24,0.43333333333333335,0.8666666666666667,7.4
1579,0.66,0.54,0.5333333333333333,0.7333333333333333,46.9
1580,0.81,0.62,0.43333333333333335,0.8,45.8
1581,0.63,0.16,0.5333333333333333,0.5333333333333333,20.0
1582,0.75,0.18,0.43333333333333335,0.6666666666666666,9.0
1583,0.4,0.31,0.6,0.7333333333333333,46.3
1584,0.36,0.44,0.5333333333333333,0.5333333333333333,45.7
1585,0.2,0.61,0.9,0.26666666666666666,14.1
1586,0.45,0.56,0.5333333333333333,0.6,44.0
1587,0.99,0.3,0.5333333333333333,0.6,28.6
1588,0.57,0.14,0.3333333333333333,0.7333333333333333,6.0
1589,0.48,0.5,0.6,0.7333333333333333,46.9
1590,0.63,0.48,0.3333333333333333,0.9333333333333333,9.0
1591,0.49,0.71,0.3333333333333333,0.9333333333333333,42.6
1592,0.69,0.36,0.43333333333333335,0.7333333333333333,30.6
1593,0.5,0.19,0.9,0.6,15.7
1594,0.46,0.41,0.6,0.7333333333333333,48.0
1595,0.94,0.71,0.5333333333333333,0.9333333333333333,46.7
1596,0.65,0.28,0.7666666666666667,0.6,45.9
1597,0.24,0.14,0.43333333333333335,0.5333333333333333,13.4
1598,0.4,0.19,0.9,0.26666666666666666,45.4
1599,0.78,0.36,0.5333333333333333,0.8666666666666667,38.6
1600,0.45,0.16,0.7666666666666667,0.4666666666666667,41.0
1601,0.09,0.14,0.3333333333333333,0.7333333333333333,6.7
1602,0.8,0.13,0.9,0.6,15.7
1603,0.54,0.46,0.5333333333333333,0.9333333333333333,16.4
1604,0.1,0.22,0.7666666666666667,0.4,47.4
1605,0.27,0.56,0.5333333333333333,0.6,39.7
1606,0.63,0.44,0.5333333333333333,0.7333333333333333,46.2
1607,0.21,0.28,0.43333333333333335,0.6666666666666666,42.0
1608,0.93,0.44,0.3333333333333333,0.6,11.1
1609,0.4,0.52,0.7666666666666667,0.4,39.9
1610,0.03,0.22,0.5333333333333333,0.8666666666666667,15.3
1611,0.55,0.22,0.9,0.4,46.3
1612,0.84,0.58,0.5333333333333333,0.5333333333333333,44.4
1613,0.96,0.24,0.3333333333333333,0.7333333333333333,6.0
1614,0.51,0.32,0.43333333333333335,0.8,33.2
1615,0.78,0.6,0.5333333333333333,0.9333333333333333,16.4
1616,0.24,0.24,0.3333333333333333,0.6666666666666666,9.4
1617,0.06,0.42,0.5333333333333333,0.9333333333333333,16.4
1618,0.03,0.44,0.3333333333333333,0.8666666666666667,42.4
1619,0.93,0.22,0.3333333333333333,0.8666666666666667,5.5
1620,0.66,0.3,0.43333333333333335,0.7333333333333333,12.6
1621,0.2,0.49,0.7666666666666667,0.5333333333333333,3.4
1622,0.57,0.58,0.43333333333333335,0.5333333333333333,43.7
1623,0.03,0.56,0.5333333333333333,0.9333333333333333,16.4
1624,0.3,0.58,0.43333333333333335,0.9333333333333333,7.2
1625,0.5,0.4,0.5,0.7333333333333333,45.7
1626,0.3,0.66,0.5333333333333333,0.9333333333333333,16.4
1627,0.45,0.25,0.7666666666666667,0.5333333333333333,46.5
1628,0.06,0.24,0.5333333333333333,0.7333333333333333,47.6
1629,0.06,0.34,0.3333333333333333,0.6666666666666666,46.3
1630,0.24,0.18,0.5333333333333333,0.6,32.9
1631,0.6,0.25,0.9,0.6,15.7
1632,0.99,0.1,0.5333333333333333,0.8666666666666667,8.4
1633,0.27,0.48,0.43333333333333335,0.8,46.4
1634,0.57,0.66,0.43333333333333335,0.9333333333333333,45.2
1635,0.45,0.56,0.5333333333333333,0.6666666666666666,44.4
1636,0.0,0.4,0.5333333333333333,0.7333333333333333,6.3
1637,0.87,0.58,0.43333333333333335,0.8666666666666667,45.7
1638,0.99,0.18,0.3333333333333333,0.7333333333333333,6.0
1639,0.45,0.66,0.3333333333333333,0.6,42.0
1640,0.03,0.36,0.43333333333333335,0.6666666666666666,46.0
1641,0.51,0.26,0.43333333333333335,0.8,10.9
1642,0.66,0.5,0.3333333333333333,0.8666666666666667,42.2
1643,0.75,0.64,0.5333333333333333,0.6666666666666666,45.0
1644,0.0,0.42,0.5333333333333333,0.8666666666666667,15.3
1645,0.09,0.5,0.3333333333333333,0.9333333333333333,6.4
1646,0.69,0.58,0.3333333333333333,0.6666666666666666,43.3
1647,0.73,0.68,0.3333333333333333,0.6,43.0
1648,0.63,0.16,0.43333333333333335,0.8666666666666667,7.4
1649,0.51,0.5,0.43333333333333335,0.6,45.0
1650,0.93,0.18,0.5333333333333333,0.8,11.2
1651,0.48,0.46,0.5333333333333333,0.6,46.2
1652,0.95,0.28,0.9,0.3333333333333333,45.0
1653,0.3,0.48,0.43333333333333335,0.5333333333333333,44.5
1654,0.96,0.52,0.5333333333333333,0.6,44.0
1655,0.4,0.37,0.9,0.26666666666666666,43.7
1656,0.06,0.52,0.5333333333333333,0.9333333333333333,16.4
1657,0.0,0.24,0.3333333333333333,0.5333333333333333,40.8
1658,0.0,0.22,0.3333333333333333,0.6666666666666666,37.4
1659,0.5,0.16,0.7666666666666667,0.3333333333333333,40.7
1660,0.55,0.13,0.9,0.5333333333333333,1.3
1661,0.81,0.42,0.5333333333333333,0.6666666666666666,42.6
1662,0.84,0.12,0.3333333333333333,0.8,5.3
1663,0.3,0.66,0.5333333333333333,0.6,33.8
1664,0.05,0.43,0.7666666666666667,0.4666666666666667,28.2
1665,0.15,0.5,0.5333333333333333,0.6666666666666666,38.9
1666,0.48,0.16,0.43333333333333335,0.6,10.7
1667,0.36,0.48,0.5333333333333333,0.6666666666666666,46.2
1668,0.45,0.48,0.3333333333333333,0.8,45.3
1669,0.75,0.66,0.43333333333333335,0.9333333333333333,46.6
1670,0.06,0.18,0.43333333333333335,0.8666666666666667,6.8
1671,1.0,0.49,0.7666666666666667,0.26666666666666666,43.5
1672,0.3,0.44,0.5333333333333333,0.6,46.0
1673,0.93,0.16,0.43333333333333335,0.8666666666666667,6.6
1674,0.85,0.55,0.7666666666666667,0.3333333333333333,43.0
1675,0.12,0.26,0.3333333333333333,0.5333333333333333,37.0
1676,0.33,0.34,0.5333333333333333,0.6666666666666666,46.5
1677,0.57,0.64,0.43333333333333335,0.6666666666666666,43.9
1678,0.5,0.55,0.9,0.6,15.7
1679,0.0,0.62,0.3333333333333333,0.8,15.3
1680,0.5,0.37,0.7666666666666667,0.5333333333333333,47.7
1681,0.6,0.32,0.43333333333333335,0.8,14.2
1682,0.96,0.5,0.43333333333333335,0.7333333333333333,39.6
1683,0.79,0.68,0.3333333333333333,0.6666666666666666,43.3
1684,0.45,0.18,0.5333333333333333,0.8,15.1
1685,0.96,0.6,0.5333333333333333,0.7333333333333333,45.9
1686,0.33,0.64,0.3333333333333333,0.9333333333333333,41.9
1687,0.43,0.71,0.5333333333333333,0.9333333333333333,16.4
1688,0.66,0.44,0.43333333333333335,0.5333333333333333,41.4
1689,0.45,0.46,0.3333333333333333,0.8,44.6
1690,0.2,0.28,0.9,0.6,15.7
1691,0.9,0.64,0.9,0.26666666666666666,38.9
1692,0.57,0.36,0.5333333333333333,0.6666666666666666,43.5
1693,0.06,0.4,0.43333333333333335,0.6666666666666666,44.6
1694,0.75,0.54,0.3333333333333333,0.5333333333333333,40.0
1695,0.15,0.6,0.5,0.8,28.4
1696,0.21,0.58,0.3333333333333333,0.9333333333333333,39.9
1697,0.48,0.5,0.43333333333333335,0.7333333333333333,46.2
1698,0.51,0.22,0.5333333333333333,0.8666666666666667,15.3
1699,0.25,0.25,0.7666666666666667,0.3333333333333333,46.1
1700,0.06,0.14,0.5333333333333333,0.6666666666666666,30.4
1701,0.39,0.12,0.3333333333333333,0.8666666666666667,5.5
1702,0.72,0.34,0.43333333333333335,0.5333333333333333,31.2
1703,0.06,0.54,0.43333333333333335,0.5333333333333333,19.6
1704,0.99,0.1,0.5333333333333333,0.6666666666666666,10.7
1705,0.79,0.68,0.3333333333333333,0.9333333333333333,45.6
1706,0.6,0.37,0.9,0.6,15.7
1707,0.7,0.58,0.9,0.5333333333333333,1.3
1708,0.65,0.37,0.7666666666666667,0.5333333333333333,47.3
1709,0.21,0.6,0.3333333333333333,0.8,39.1
1710,0.45,0.45,0.5,0.8666666666666667,48.1
1711,0.25,0.37,0.7666666666666667,0.26666666666666666,43.0
1712,1.0,0.37,0.9,0.5333333333333333,47.6
1713,0.81,0.52,0.5333333333333333,0.8,46.7
1714,0.42,0.1,0.5333333333333333,0.9333333333333333,16.4
1715,0.45,0.3,0.43333333333333335,0.5333333333333333,35.8
1716,0.8,0.13,0.7666666666666667,0.26666666666666666,37.0
1717,0.4,0.28,0.7666666666666667,0.3333333333333333,45.7
1718,0.69,0.12,0.43333333333333335,0.5333333333333333,10.4
1719,0.42,0.34,0.43333333333333335,0.5333333333333333,40.8
1720,0.81,0.1,0.5333333333333333,0.8,9.7
1721,0.39,0.2,0.43333333333333335,0.9333333333333333,7.2
1722,0.6,0.36,0.5333333333333333,0.6,42.9
1723,0.39,0.66,0.3333333333333333,0.8666666666666667,42.4
1724,0.72,0.62,0.5333333333333333,0.8,46.3
1725,0.09,0.66,0.3333333333333333,0.5333333333333333,23.3
1726,0.33,0.62,0.43333333333333335,0.8666666666666667,41.1
1727,0.3,0.6,0.3333333333333333,0.6666666666666666,42.1
1728,0.54,0.16,0.43333333333333335,0.8,8.0
1729,0.2,0.55,0.9,0.3333333333333333,20.1
1730,0.99,0.38,0.43333333333333335,0.7333333333333333,12.6
1731,0.03,0.48,0.43333333333333335,0.7333333333333333,34.0
1732,0.54,0.26,0.3333333333333333,0.7333333333333333,7.5
1733,0.42,0.14,0.43333333333333335,0.6,10.7
1734,0.6,0.52,0.9,0.6,15.7
1735,0.84,0.38,0.43333333333333335,0.6666666666666666,28.0
1736,0.24,0.52,0.3333333333333333,0.6666666666666666,44.1
1737,0.06,0.18,0.43333333333333335,0.7333333333333333,24.7
1738,0.66,0.58,0.3333333333333333,0.7333333333333333,44.3
1739,0.42,0.48,0.3333333333333333,0.9333333333333333,46.9
1740,0.21,0.16,0.43333333333333335,0.8666666666666667,6.8
1741,0.12,0.47,0.6,0.6666666666666666,37.9
1742,0.59,0.47,0.6,0.8,48.1
1743,0.57,0.56,0.5333333333333333,0.7333333333333333,46.3
1744,0.3,0.5,0.5333333333333333,0.5333333333333333,43.3
1745,0.8,0.41,0.6,0.8,45.3
1746,0.6,0.1,0.5333333333333333,0.6666666666666666,12.0
1747,0.9,0.46,0.7666666666666667,0.26666666666666666,43.9
1748,0.82,0.68,0.5333333333333333,0.8666666666666667,46.1
1749,0.51,0.48,0.5333333333333333,0.6666666666666666,46.6
1750,0.64,0.42,0.6,0.8,47.5
1751,0.42,0.46,0.5333333333333333,0.6666666666666666,46.8
1752,0.75,0.2,0.8333333333333334,0.5333333333333333,42.6
1753,0.69,0.5,0.5333333333333333,0.5333333333333333,44.9
1754,0.96,0.58,0.5333333333333333,0.8,46.4
1755,0.54,0.62,0.3333333333333333,0.7333333333333333,44.6
1756,0.39,0.16,0.43333333333333335,0.8666666666666667,7.4
1757,0.6,0.46,0.7666666666666667,0.4666666666666667,45.5
1758,0.57,0.12,0.3333333333333333,0.8666666666666667,5.5
1759,0.72,0.5,0.43333333333333335,0.9333333333333333,45.7
1760,0.1,0.22,0.7666666666666667,0.26666666666666666,46.0
1761,0.3,0.44,0.5333333333333333,0.9333333333333333,16.4
1762,0.81,0.56,0.43333333333333335,0.5333333333333333,43.0
1763,0.45,0.55,0.7666666666666667,0.26666666666666666,37.3
1764,0.15,0.26,0.43333333333333335,0.6666666666666666,42.2
1765,0.12,0.34,0.43333333333333335,0.6,46.4
1766,0.72,0.44,0.43333333333333335,0.9333333333333333,41.7
1767,0.36,0.26,0.3333333333333333,0.8666666666666667,7.2
1768,0.35,0.25,0.7666666666666667,0.6,14.8
1769,0.6,0.28,0.43333333333333335,0.5333333333333333,25.7
1770,0.21,0.14,0.43333333333333335,0.6,12.0
1771,0.78,0.34,0.43333333333333335,0.8,11.6
1772,0.0,0.4,0.9,0.5333333333333333,1.3
1773,0.66,0.16,0.5333333333333333,0.6,16.9
1774,0.6,0.34,0.7666666666666667,0.4666666666666667,46.8
1775,0.9,0.42,0.43333333333333335,0.7333333333333333,31.8
1776,0.45,0.18,0.3333333333333333,0.9333333333333333,5.7
1777,0.12,0.22,0.3333333333333333,0.5333333333333333,23.1
1778,0.06,0.62,0.3333333333333333,0.8666666666666667,21.3
1779,0.91,0.68,0.43333333333333335,0.9333333333333333,46.4
1780,0.27,0.1,0.3333333333333333,0.6,7.0
1781,0.0,0.05,1.0,0.0,29.8
1782,0.9,0.3,0.5333333333333333,0.8666666666666667,16.0
1783,0.18,0.54,0.3333333333333333,0.6666666666666666,41.6
1784,0.95,0.28,0.9,0.4,45.7
1785,0.69,0.36,0.5333333333333333,0.8,41.7
1786,0.39,0.38,0.43333333333333335,0.5333333333333333,43.4
1787,0.99,0.2,0.5333333333333333,0.6666666666666666,14.5
1788,0.27,0.52,0.3333333333333333,0.6,44.0
1789,0.93,0.26,0.43333333333333335,0.8,8.8
1790,0.44,0.6,0.6,0.7333333333333333,42.4
1791,0.58,0.68,0.5333333333333333,0.8,42.8
1792,0.72,0.24,0.43333333333333335,0.8666666666666667,8.2
1793,0.93,0.2,0.43333333333333335,0.6666666666666666,9.0
1794,0.93,0.58,0.3333333333333333,0.5333333333333333,38.8
1795,0.1,0.46,0.7666666666666667,0.6,14.8
1796,0.9,0.26,0.43333333333333335,0.5333333333333333,14.6
1797,0.22,0.22,0.6,0.6666666666666666,43.5
1798,0.36,0.28,0.3333333333333333,0.8,7.8
1799,0.45,0.46,0.9,0.26666666666666666,40.2
1800,0.09,0.32,0.3333333333333333,0.6666666666666666,45.3
1801,0.06,0.18,0.3333333333333333,0.8,7.7
1802,0.96,0.54,0.43333333333333335,0.8,42.5
1803,0.65,0.61,0.9,0.5333333333333333,1.3
1804,0.63,0.6,0.5333333333333333,0.6666666666666666,45.2
1805,0.6,0.52,0.5333333333333333,0.5333333333333333,45.1
1806,0.3,0.61,0.7666666666666667,0.26666666666666666,27.1
1807,0.75,0.54,0.5333333333333333,0.6666666666666666,45.8
1808,0.79,0.43,0.6,0.8,46.1
1809,1.0,0.49,0.9,0.4,45.3
1810,0.05,0.37,0.7666666666666667,0.6,14.8
1811,0.85,0.43,0.9,0.4,46.0
1812,0.84,0.5,0.3333333333333333,0.7333333333333333,11.7
1813,0.03,0.46,0.5333333333333333,0.7333333333333333,6.3
1814,0.27,0.34,0.5333333333333333,0.8,7.5
1815,0.3,0.1,0.5333333333333333,0.8,10.4
1816,0.51,0.32,0.5333333333333333,0.9333333333333333,16.4
1817,0.45,0.16,0.5333333333333333,0.7333333333333333,14.2
1818,0.05,0.31,0.9,0.26666666666666666,39.4
1819,0.96,0.2,0.43333333333333335,0.6,10.1
1820,0.55,0.61,0.9,0.26666666666666666,33.7
1821,0.72,0.6,0.3333333333333333,0.6,42.5
1822,0.2,0.48,0.6,0.6666666666666666,41.5
1823,0.75,0.4,0.3333333333333333,0.6,11.7
1824,0.99,0.52,0.43333333333333335,0.7333333333333333,40.1
1825,0.69,0.2,0.5333333333333333,0.6666666666666666,17.3
1826,0.75,0.22,0.7666666666666667,0.26666666666666666,41.5
1827,0.0,0.2,0.43333333333333335,0.7333333333333333,40.8
1828,0.24,0.28,0.5333333333333333,0.5333333333333333,44.6
1829,0.15,0.4,0.3333333333333333,0.7333333333333333,46.5
1830,0.54,0.24,0.3333333333333333,0.7333333333333333,6.8
1831,0.81,0.5,0.5333333333333333,0.8666666666666667,46.7
1832,0.21,0.62,0.3333333333333333,0.8666666666666667,37.4
1833,0.5,0.2,1.0,0.3333333333333333,46.9
1834,0.57,0.4,0.3333333333333333,0.7333333333333333,11.0
1835,0.0,0.1,0.3333333333333333,0.6666666666666666,7.2
1836,0.6,0.3,0.3333333333333333,0.5333333333333333,11.3
1837,0.63,0.22,0.3333333333333333,0.9333333333333333,5.7
1838,0.99,0.22,0.43333333333333335,0.8,8.0
1839,0.9,0.58,0.7666666666666667,0.5333333333333333,44.9
1840,0.51,0.46,0.5333333333333333,0.7333333333333333,47.4
1841,0.51,0.6,0.43333333333333335,0.5333333333333333,43.2
1842,0.81,0.4,0.3333333333333333,0.8666666666666667,7.2
1843,0.63,0.52,0.5333333333333333,0.7333333333333333,46.9
1844,0.36,0.46,0.3333333333333333,0.6666666666666666,44.8
1845,0.78,0.42,0.5333333333333333,0.5333333333333333,42.5
1846,0.33,0.58,0.5333333333333333,0.7333333333333333,40.6
1847,0.75,0.6,0.8333333333333334,0.5333333333333333,43.1
1848,0.0,0.34,0.7666666666666667,0.4,37.9
1849,0.51,0.62,0.3333333333333333,0.9333333333333333,45.9
1850,0.0,0.32,0.3333333333333333,0.5333333333333333,45.3
1851,0.84,0.42,0.43333333333333335,0.8,34.0
1852,0.69,0.5,0.43333333333333335,0.7333333333333333,44.3
1853,0.25,0.4,0.7666666666666667,0.26666666666666666,41.5
1854,0.8,0.34,0.7666666666666667,0.3333333333333333,44.4
1855,0.93,0.22,0.43333333333333335,0.7333333333333333,8.5
1856,0.9,0.52,0.9,0.5333333333333333,45.7
1857,0.69,0.46,0.3333333333333333,0.8,10.0
1858,0.21,0.38,0.5333333333333333,0.5333333333333333,46.1
1859,0.6,0.64,0.7666666666666667,0.3333333333333333,37.5
1860,0.69,0.14,0.43333333333333335,0.5333333333333333,10.5
1861,0.57,0.38,0.5333333333333333,0.9333333333333333,16.4
1862,0.09,0.2,0.3333333333333333,0.8,7.7
1863,0.78,0.1,0.43333333333333335,0.6666666666666666,8.2
1864,0.55,0.35,0.6,0.8,46.4
1865,0.72,0.34,0.5333333333333333,0.8,38.6
1866,0.69,0.18,0.3333333333333333,0.7333333333333333,6.0
1867,0.96,0.28,0.3333333333333333,0.8666666666666667,5.5
1868,0.0,0.26,0.3333333333333333,0.5333333333333333,42.8
1869,0.6,0.1,0.5333333333333333,0.7333333333333333,10.2
1870,0.87,0.56,0.5333333333333333,0.6,44.9
1871,0.3,0.46,0.9,0.26666666666666666,36.3
1872,0.27,0.18,0.5333333333333333,0.5333333333333333,32.9
1873,0.27,0.48,0.43333333333333335,0.6666666666666666,45.4
1874,0.81,0.58,0.3333333333333333,0.9333333333333333,43.8
1875,0.3,0.62,0.5333333333333333,0.9333333333333333,16.4
1876,0.7,0.71,0.43333333333333335,0.6,43.0
1877,0.9,0.5,0.3333333333333333,0.6666666666666666,13.8
1878,0.51,0.36,0.3333333333333333,0.6666666666666666,12.0
1879,0.96,0.26,0.5333333333333333,0.8,14.5
1880,0.95,0.28,0.7666666666666667,0.5333333333333333,42.8
1881,0.6,0.13,0.9,0.3333333333333333,42.3
1882,0.27,0.32,0.5333333333333333,0.5333333333333333,45.8
1883,0.93,0.66,0.5333333333333333,0.6666666666666666,45.1
1884,0.15,0.42,0.5333333333333333,0.6,44.4
1885,0.39,0.18,0.3333333333333333,0.6,7.8
1886,0.66,0.6,0.3333333333333333,0.8666666666666667,45.5
1887,0.2,0.4,0.7666666666666667,0.6,14.8
1888,0.18,0.2,0.5333333333333333,0.8,7.5
1889,0.6,0.52,0.43333333333333335,0.7333333333333333,45.7
1890,0.2,0.23,0.6,0.6666666666666666,44.9
1891,0.09,0.24,0.5333333333333333,0.8666666666666667,15.3
1892,0.85,0.3,0.8333333333333334,0.6,46.3
1893,0.9,0.18,0.3333333333333333,0.8666666666666667,5.5
1894,0.3,0.27,0.6,0.7333333333333333,46.1
1895,0.03,0.54,0.43333333333333335,0.6666666666666666,24.4
1896,0.84,0.66,0.5333333333333333,0.7333333333333333,45.6
1897,0.52,0.68,0.3333333333333333,0.8,43.6
1898,0.51,0.3,0.43333333333333335,0.6666666666666666,30.4
1899,0.9,0.34,0.7666666666666667,0.5333333333333333,45.5
1900,0.06,0.42,0.3333333333333333,0.6666666666666666,44.5
1901,0.38,0.48,0.6,0.7333333333333333,46.5
1902,0.65,0.8,0.6666666666666666,0.7333333333333333,36.8
1903,0.35,0.15,0.8333333333333334,0.4666666666666667,43.6
1904,0.86,0.54,0.6,0.8,47.3
1905,0.57,0.54,0.43333333333333335,0.6666666666666666,45.4
